#Protein	         CTR	         STS	        METF	    STSMETF
Q9CZT6  	   -0.449702	    -1.24673	     1.12152	   0.574912
Q9CZU3  	    0.251584	    -1.15015	     1.16995	  -0.271389
Q9CZU4  	   -0.795691	   -0.743251	    0.234229	    1.30471
Q9CZV8-4	     -1.4652	    0.580409	    0.411982	   0.472812
Q9CZW4  	   -0.052395	    0.973371	    -1.50153	    0.58055
Q9CZW5  	   -0.393297	    -1.33504	    0.835005	   0.893328
Q9CZX0  	   0.0755351	    -1.15876	    0.759069	   0.324155
Q9CZX5  	     1.09927	   -0.406003	   0.0638079	  -0.757074
Q9CZX7  	   -0.774872	   -0.732514	    0.758465	   0.748921
Q9CZX8  	    0.416608	    -1.29721	    0.713575	   0.167031
Q9CZX9  	   -0.673889	   -0.606086	     0.44001	   0.839966
Q9D020-1	    0.723778	   -0.657563	   -0.774924	    0.70871
Q9D024  	   -0.846127	   -0.943544	    0.430302	    1.35937
Q9D031  	    -1.31618	   0.0433924	     1.03862	   0.234172
Q9D051  	    -1.00907	   -0.724228	    0.437502	     1.2958
Q9D061  	    0.991677	    0.639664	   -0.912328	  -0.719013
Q9D083  	    0.935388	     0.41813	   -0.168504	   -1.18501
Q9D0A3  	    0.974233	    0.263461	    -0.52443	  -0.713263
Q9D0B0  	     1.47376	   -0.485956	   -0.438709	  -0.549091
Q9D0B6  	     1.29268	   -0.847987	   -0.878164	   0.433468
Q9D0C4  	   -0.505835	    -1.02088	    0.390665	    1.13605
Q9D0D3  	   -0.505257	   -0.721679	    0.733217	   0.493719
Q9D0D4  	     1.23794	   -0.665155	  -0.0527628	  -0.520023
Q9D0D5  	   -0.898939	   -0.829927	    0.713851	    1.01501
Q9D0F1  	     1.22787	   -0.101018	 -0.00208871	   -1.12476
Q9D0F3  	   -0.492054	   -0.702178	   -0.250744	    1.44498
Q9D0F6  	     0.22897	    0.484565	   -0.337597	  -0.375938
Q9D0F9  	    -1.03518	    0.115232	   -0.456652	     1.3766
Q9D0G0  	    0.230293	    -1.46257	    0.346215	   0.886058
Q9D0I4  	    0.638417	   -0.403814	    0.752371	  -0.986974
Q9D0I8  	     1.37861	    -1.27877	   -0.123904	  0.0240613
Q9D0I9  	   -0.360201	    -1.38492	    0.840737	   0.904381
Q9D0J4  	   -0.613361	     0.21622	    0.880328	  -0.483187
Q9D0J8  	   -0.757838	      1.2379	   -0.137202	   -0.34286
Q9D0K2  	    -1.26311	    0.494802	   -0.289493	     1.0578
Q9D0L4  	    -1.51935	    0.369713	    0.452997	   0.696637
Q9D0L7-2	    -1.13302	    0.236436	  -0.0922967	   0.988877
Q9D0L8  	    -1.10551	    -0.43415	    0.260872	    1.27878
Q9D0M0  	     1.00263	   -0.678798	   0.0803706	  -0.404202
Q9D0M2  	      1.1653	  -0.0291374	   -0.621768	  -0.514396
Q9D0M3-2	   -0.605056	    -0.76509	     0.17034	    1.19981
Q9D0M5  	    0.274435	   -0.291857	   -0.972114	   0.989536
Q9D0N7  	    0.881304	    0.703966	    -1.28331	  -0.301961
Q9D0P8  	    0.408491	     1.15897	   -0.421469	     -1.146
Q9D0R2  	   -0.479452	    -1.33494	    0.924265	   0.890123
Q9D0R4  	   -0.486862	   -0.611028	    0.906738	   0.191151
Q9D0R8  	   -0.612718	    -0.85065	   0.0831896	    1.38018
Q9D0S9  	    -1.15841	   -0.130034	    0.163601	    1.12484
Q9D0T1  	    0.513407	    -1.49471	    0.120432	   0.860872
Q9D0V7  	   -0.525081	   -0.177287	   -0.485142	    1.18751
Q9D104  	    -0.37111	   -0.464467	    0.521621	   0.313955
Q9D114  	    0.596434	    0.052512	     -1.2489	   0.599951
Q9D125  	   0.0460941	    -0.98719	    0.183047	   0.758048
Q9D136  	   -0.434705	    -1.01758	    0.681762	   0.770522
Q9D168  	   -0.786717	   -0.333525	  -0.0473958	    1.16764
Q9D173  	   -0.820341	   -0.944735	    0.790939	   0.974136
Q9D1A2  	    -0.63959	   -0.716632	    0.364046	   0.992176
Q9D1B9  	     0.24722	    -1.22461	    0.797792	   0.179596
Q9D1C9  	   0.0292187	     -1.3869	    0.374417	   0.983266
Q9D1E6  	    -0.87208	   -0.513955	  -0.0108496	    1.39688
Q9D1F4  	   -0.938244	   -0.311128	   0.0784293	    1.17094
Q9D1G1  	   -0.793328	    0.604096	    0.299603	  -0.110372
Q9D1H7  	   -0.310807	    0.200715	    0.396031	  -0.285939
Q9D1H8  	     0.75761	   -0.720736	   -0.620133	   0.583259
Q9D1I6  	     0.63703	    -1.20304	   -0.430843	   0.996851
Q9D1J3  	   -0.106533	   -0.717873	   -0.292136	    1.11654
Q9D1L9  	     1.05916	  -0.0368166	    -1.27001	   0.247665
Q9D1M0  	   -0.417997	   -0.770961	    0.184958	      1.004
Q9D1M4  	    -0.45698	    -1.12266	     1.02592	   0.553721
Q9D1M7  	   -0.273728	    -0.49924	    0.422235	   0.350734
Q9D1N9  	   0.0946475	    -1.17542	   -0.227088	    1.30786
Q9D1P4  	  -0.0146725	    -1.20475	    0.204584	    1.01484
Q9D1Q4  	    0.366531	    0.840257	    0.395104	   -1.60189
Q9D1R2  	    0.515431	    -0.91083	     0.44979	 -0.0543908
Q9D1R9  	   -0.807179	   -0.672617	    0.327038	    1.15276
Q9D211  	   -0.600123	   -0.669012	    0.475385	    0.79375
Q9D273  	   -0.363563	     1.06566	    -1.20547	   0.503378
Q9D281  	    0.191745	     1.05314	    -1.51478	   0.269898
Q9D287  	     1.06966	    0.427835	   -0.370273	   -1.12723
Q9D2G2  	    -0.42451	    -1.03284	   0.0763212	    1.38103
Q9D2P4  	     1.37648	   -0.422852	   -0.319511	  -0.634115
Q9D2Q2  	   -0.814906	    0.443617	    0.365796	 0.00549299
Q9D2R0  	    0.562112	     1.06274	    -1.48476	  -0.140099
Q9D2U5  	    0.602189	    0.180168	    0.596805	   -1.37916
Q9D2V7  	    -1.06709	   -0.535483	    0.369223	    1.23335
Q9D2V8  	   -0.941928	   -0.371124	   0.0661284	    1.24692
Q9D2X8  	    0.562673	    -1.11709	    0.621167	 -0.0667536
Q9D2Y4-2	   -0.870992	   -0.699655	     0.22856	    1.34209
Q9D338  	    0.245976	   -0.271911	    0.990509	  -0.964574
Q9D358  	   -0.454513	    -1.16712	    0.930147	   0.691484
Q9D379  	    -1.25239	      0.6999	   -0.495208	     1.0477
Q9D3D9  	   -0.771653	   -0.197206	    0.557733	   0.411126
Q9D3P8  	  -0.0311588	     1.44103	   -0.995145	   -0.41473
Q9D3U0  	     0.54864	   0.0931779	    0.136335	  -0.778153
Q9D3W4  	    0.472013	    0.615109	    0.540196	   -1.62732
Q9D4C5  	  -0.0657178	   -0.722264	     1.04756	  -0.259575
Q9D4H8  	   0.0744787	   -0.999283	   -0.390671	    1.31548
Q9D4H9-2	    0.468132	    0.658542	    0.134855	   -1.26153
Q9D4V0  	    0.811302	    0.921551	    -1.09094	   -0.64191
Q9D554  	    0.591192	     -1.2742	    -0.11426	   0.797264
Q9D5T0  	   -0.162269	    -1.21165	    0.544793	   0.829125
Q9D5V6  	   -0.524436	   -0.772846	   0.0529567	    1.24433
Q9D600  	    -0.18653	     1.20675	   -0.713075	  -0.307149
Q9D666  	   -0.321417	   -0.711558	    0.735554	   0.297422
Q9D6H2  	    0.604683	  -0.0450816	    -1.11811	   0.558512
Q9D6J5  	   -0.805338	   -0.725216	    0.391944	    1.13861
Q9D6K5  	   -0.708057	    0.238484	    0.911742	  -0.442169
Q9D6K7  	   -0.135386	    0.495257	    -1.12808	   0.768207
Q9D6K8  	    0.363266	     1.04919	    -0.43047	  -0.981982
Q9D6K9  	    0.173582	    0.308119	    0.488882	  -0.970583
Q9D6L8  	    0.182982	   -0.544934	   -0.162779	   0.524731
Q9D6M3  	    -1.00983	   -0.523835	    0.667832	   0.865828
Q9D6R2  	   -0.169002	     -1.1239	    0.178791	    1.11411
Q9D6S7  	  -0.0214211	    0.396134	    -1.13683	   0.762116
Q9D6T0  	     1.31009	    0.128412	   -0.176905	    -1.2616
Q9D6U8  	   -0.519856	    -1.01264	    0.366119	    1.16638
Q9D6V8  	    0.918787	   -0.367081	   -0.912017	   0.360311
Q9D6Z0  	    0.210586	    0.314741	    -1.07839	   0.553061
Q9D6Z1  	   -0.232916	    -1.44104	     1.03429	   0.639664
Q9D706  	    0.273266	    -1.00884	    0.413098	   0.322476
Q9D711  	   -0.655146	    0.607925	    0.395684	  -0.348464
Q9D727  	    0.452597	    0.743641	    0.253139	   -1.44938
Q9D753  	     1.23658	   -0.166145	   -0.802414	   -0.26802
Q9D786  	   -0.651652	    0.779433	     0.85969	  -0.987471
Q9D787  	      0.8472	    0.638391	    -1.29318	  -0.192411
Q9D7B1  	   -0.732924	   -0.496833	    0.163068	    1.06669
Q9D7B6  	   -0.683771	    0.432172	   -0.749193	    1.00079
Q9D7B7  	     1.03871	    0.646343	   -0.414023	   -1.27103
Q9D7E3  	     1.35878	   -0.318674	   -0.795761	  -0.244348
Q9D7E4  	    0.206777	     -0.1519	   -0.796122	   0.741245
Q9D7H3  	   -0.235167	   -0.307696	   -0.858085	    1.40095
Q9D7J9  	    -1.35623	    0.346929	    0.233422	   0.775883
Q9D7K2  	    0.696168	   -0.150893	   -0.921654	   0.376379
Q9D7N3  	   -0.803492	   -0.774657	    0.688849	     0.8893
Q9D7N9  	   -0.924295	   -0.782147	    0.785642	     0.9208
Q9D7P6  	   -0.237375	   -0.313874	   -0.795799	    1.34705
Q9D7S7-2	   -0.186716	   -0.143702	    0.922492	  -0.592074
Q9D7S9  	   -0.167579	    -0.92131	   -0.275539	    1.36443
Q9D7Z3  	    0.452558	   -0.919724	    0.754839	  -0.287673
Q9D809  	    -1.02274	   -0.643445	    0.284446	    1.38174
Q9D819  	     1.27789	    -1.24049	    0.302999	  -0.340404
Q9D832  	    0.403112	   -0.968362	   0.0340665	   0.531183
Q9D853  	   -0.802597	   -0.160366	    0.317537	   0.645427
Q9D864  	   -0.321617	   -0.262897	   -0.584331	    1.16884
Q9D880  	   -0.841802	   -0.756776	    0.612551	   0.986028
Q9D883  	   -0.626062	   -0.912425	    0.514652	    1.02384
Q9D8B3  	    -1.29418	   0.0860777	   0.0813513	    1.12675
Q9D8C4  	    -1.49422	    0.621637	    0.246188	   0.626396
Q9D8E6  	    0.737803	    -1.51667	     0.34395	   0.434912
Q9D8M4  	    0.972215	    -1.20491	    0.556142	  -0.323447
Q9D8N0  	    0.553966	    -1.53099	    0.808277	    0.16875
Q9D8N2  	      1.0144	    0.116154	   -0.648148	  -0.482408
Q9D8S3  	    -1.01954	    0.505702	   -0.560918	    1.07475
Q9D8S4  	    0.454376	   -0.850175	    0.673599	    -0.2778
Q9D8T2  	   -0.893467	   -0.376433	  -0.0853948	    1.35529
Q9D8T7  	   -0.828844	    0.480741	    0.945746	  -0.597643
Q9D8U0  	   -0.581887	    -1.15892	    0.907587	   0.833218
Q9D8U7  	   -0.587377	   -0.768771	    0.847334	   0.508815
Q9D8U8  	  -0.0917727	    -1.12791	    0.189115	    1.03057
Q9D8V0  	   -0.156277	   -0.347182	   -0.697188	    1.20065
Q9D8W5  	    0.210493	    -1.43628	    0.144483	     1.0813
Q9D8W7  	   -0.263221	    0.995872	    -0.63333	 -0.0993212
Q9D8X2  	    0.561198	     -1.1191	   -0.298265	   0.856163
Q9D8Y1  	   -0.525888	    -0.26116	  -0.0596105	   0.846658
Q9D8Z1  	    0.712282	   0.0793995	   -0.832726	  0.0410437
Q9D902  	   -0.214276	    0.672255	    0.639119	    -1.0971
Q9D903  	    0.493045	    -1.61263	     0.55037	   0.569216
Q9D906  	   -0.823195	   -0.704405	     0.17849	    1.34911
Q9D937  	   -0.293955	   -0.860564	    0.135475	    1.01904
Q9D938  	   -0.912822	    0.613027	   -0.614251	   0.914045
Q9D967  	   -0.800319	     0.31311	   -0.396963	   0.884172
Q9QZ08  	    -1.08073	   -0.212905	   0.0919637	    1.20167
Q9D9V3-2	    0.138628	     1.09432	    -1.37094	   0.137987
Q9DAA6  	    0.457161	    -1.24479	   -0.031953	   0.819587
Q9DAI2  	    0.533479	   -0.495502	   -0.518372	   0.480395
Q9DAK9  	  -0.0057998	     0.52588	    -1.08158	   0.561501
Q9DAP7  	    0.964549	    0.619452	   -0.388716	   -1.19528
Q9DAR7  	   -0.970587	    0.605825	   -0.484272	   0.849033
Q9DAS9  	    -1.16051	  -0.0614959	  -0.0910594	    1.31306
Q9DAT2  	    -1.16415	    0.640826	   -0.390381	   0.913708
Q9DAU1  	    0.636675	    0.372875	    -1.18021	   0.170659
Q9DAW6  	     1.34042	   -0.763554	   0.0157164	  -0.592586
Q9DAW9  	   0.0525526	     1.27912	    -1.17235	  -0.159325
Q9DB05  	    0.268755	   -0.220964	    0.358613	  -0.406403
Q9DB07  	   -0.396337	    0.341372	    0.931554	  -0.876589
Q9DB15  	    0.268341	    -1.16205	   -0.264738	    1.15845
Q9DB20  	   -0.384476	   -0.405369	   -0.566873	    1.35672
Q9DB25  	   -0.568576	   -0.357259	    0.195048	   0.730787
Q9DB29  	   -0.802811	   -0.266184	    0.305907	   0.763088
Q9DB42  	     1.40245	   -0.364642	   -0.898858	  -0.138948
Q9DB73  	    -1.10129	   -0.787248	    0.977795	   0.910747
Q9DB77  	    -1.11065	   -0.207063	   -0.145259	    1.46297
Q9DB85  	    0.302701	    -1.50656	    0.635421	   0.568436
Q9DB90  	   -0.890412	   -0.861439	    0.678079	    1.07377
Q9DB91  	    0.796012	   -0.224862	   -0.749172	   0.178022
Q9DB96  	    -1.13635	   -0.478543	    0.442738	    1.17215
Q9DB98  	   -0.559203	   -0.794727	     0.34629	    1.00764
Q9DBB4  	     0.69091	    0.165505	    -1.43543	   0.579019
Q9DBC0  	   -0.572287	    -1.04959	     1.15151	   0.470367
Q9DBC3  	    -1.06693	   -0.378815	    0.609587	   0.836158
Q9DBC7  	     0.64815	    0.456342	    -1.55054	   0.446045
Q9DBD5  	   -0.329744	    -1.25365	    0.693426	   0.889964
Q9DBE8  	    -1.23321	  -0.0102403	    0.763099	   0.480347
Q9DBE9  	   0.0755983	     -1.5717	    0.740244	   0.755859
Q9DBF1-2	   -0.477078	   -0.485084	   -0.228047	    1.19021
Q9DBG3  	   -0.936102	     1.01382	   -0.176526	  0.0988066
Q9DBG5  	    -1.24961	    0.864427	   -0.393371	   0.778554
Q9DBG7  	   -0.503275	   -0.743588	   -0.181169	    1.42803
Q9DBH0  	    0.228465	   -0.131259	    0.807867	  -0.905073
Q9DBH5  	    0.199783	    -1.31292	    0.125024	    0.98811
Q9DBJ1  	   -0.602249	    -1.09232	    0.403426	    1.29114
Q9DBJ3  	   -0.771788	    0.574597	   -0.969491	    1.16668
Q9DBK7  	   -0.518497	     1.63064	   -0.725804	  -0.386335
Q9DBL1  	   -0.941002	    0.444855	   -0.714772	    1.21092
Q9DBL7  	    -1.18318	   -0.489347	    0.689725	   0.982798
Q9DBL9-2	    0.285677	    -1.28901	    0.137789	   0.865542
Q9DBN5  	   -0.946572	   -0.361067	   -0.106303	    1.41394
Q9DBR0  	    -0.16606	    -1.17132	    0.996956	   0.340428
Q9DBR1-2	    0.105922	    -1.03871	    0.191203	   0.741589
Q9DBR7  	    -0.97331	   -0.256087	   0.0650955	     1.1643
Q9DBS1  	   -0.734804	   -0.771364	    0.291028	    1.21514
Q9DBS2  	     0.96352	    0.600695	   -0.869464	  -0.694752
Q9DBT3  	   -0.366562	    -1.08218	    0.784588	    0.66415
Q9DBU3  	    0.941901	   -0.809055	   -0.254599	   0.121753
Q9DBX2  	    -1.39592	  -0.0423516	    0.819312	   0.618964
Q9DBY8  	    0.706686	    -1.31176	    0.440905	   0.164172
Q9DBZ1-2	    0.745385	  -0.0106484	   -0.917088	   0.182351
Q9DBZ5  	     1.06858	     -1.1831	    0.139406	 -0.0248887
Q9DC23  	    -1.24351	   -0.211709	     0.18262	     1.2726
Q9DC28-2	      1.3809	    0.014982	   -0.708631	  -0.687254
Q9DC29  	   -0.247537	    -1.28109	    0.495773	    1.03285
Q9DC50  	   -0.839366	     1.24605	   -0.400401	 -0.0062836
Q9DC53  	   -0.382871	    0.777694	   0.0536252	  -0.448448
Q9DC61  	   0.0658452	    -1.17645	   -0.136181	    1.24679
Q9DC63-2	   -0.754796	   -0.422584	   -0.142307	    1.31969
Q9DC69  	   -0.297047	    -1.12859	    0.931271	   0.494368
Q9DC71  	    0.362557	   0.0393579	    -1.21068	    0.80877
Q9DCA5  	     1.01554	    -1.28739	    0.470731	  -0.198886
Q9DCC4  	     1.12515	    -1.10264	   0.0115117	 -0.0340184
Q9DCC5  	    0.527018	   -0.551818	    -1.10672	    1.13152
Q9DCD0  	     -0.5826	    -1.13646	    0.652078	    1.06698
Q9DCE5  	     1.24804	    -1.35229	   0.0339711	  0.0702825
Q9DCE9  	   -0.537306	      1.0996	   -0.648874	  0.0865813
Q9DCH6  	    0.698352	    0.226429	  -0.0536805	    -0.8711
Q9DCK3  	    0.665577	    0.740795	   -0.226493	   -1.17988
Q9DCL2  	    0.885256	    0.862724	    -1.30843	  -0.439554
Q9DCL4  	   -0.490089	    0.463637	   -0.664509	   0.690961
Q9DCL9  	    0.459319	    -1.47606	    0.209616	   0.807123
Q9DCN2-2	     -1.2926	    0.237661	   -0.213532	    1.26847
Q9DCR2  	    0.176617	    0.614181	     -1.4983	   0.707498
Q9DCS3  	    -1.02591	   -0.615565	     1.14646	   0.495008
Q9DCS9  	    -1.38483	   -0.121699	    0.647655	   0.858877
Q9DCT1  	    0.588666	    0.896818	    -1.31922	  -0.166262
Q9DCT2  	    -0.39721	    -1.00603	    0.234321	    1.16892
Q9DCT8  	    0.661827	    0.603654	   -0.144111	   -1.12137
Q9DCV4  	   -0.170203	    0.725723	    -1.27844	   0.722922
Q9DD02  	    -1.11124	    0.302182	   0.0312033	   0.777855
Q9DD18  	    -1.30115	    0.579508	   -0.135499	    0.85714
Q9EP53-3	    -1.22366	     0.49929	    0.125754	   0.598616
Q9EP69  	     -1.3093	    0.191933	    0.229585	   0.887779
Q9EP72  	  -0.0190437	   -0.897474	  -0.0641442	   0.980662
Q9EP97  	 -0.00972713	    -1.16291	  -0.0349351	    1.20757
Q9EPA7  	    -0.93163	     0.25981	    0.791444	  -0.119624
Q9EPC1  	    0.671536	    0.747114	    -1.48426	  0.0656076
Q9EPE9  	    0.135133	    -1.38311	    0.219907	    1.02807
Q9EPJ9  	   -0.183664	   -0.440039	   -0.385807	    1.00951
Q9EPK2-4	    0.214038	    0.661157	    0.259226	   -1.13442
Q9EPK5  	    0.130707	    0.562918	    0.602238	   -1.29586
Q9EPK6  	    0.275892	     1.05238	     -0.6314	  -0.696869
Q9EPL8  	    0.312062	     -1.4499	     1.18953	  -0.051697
Q9EPL9  	   0.0783476	    -1.46998	    0.394849	    0.99678
Q9EPQ7  	    -1.12539	   -0.254527	    0.198516	     1.1814
Q9EPQ8-2	    0.444923	     1.01195	      -1.074	  -0.382869
Q9EPR4  	    0.924008	    -1.07718	    0.605523	  -0.452355
Q9EPS3  	    -1.00822	   -0.545015	    0.799765	   0.753471
Q9EPU0  	      1.3995	    -1.12225	   -0.251497	 -0.0257595
Q9EPU4  	      1.3107	   -0.703086	   -0.776824	   0.169206
Q9EQ06  	  -0.0813804	     1.34096	   -0.457426	  -0.802149
Q9EQ80  	  -0.0792466	     -1.4148	     0.88431	   0.609736
Q9EQH2  	    -1.50477	    0.561218	    0.278208	   0.665343
Q9EQH3  	   -0.110938	   -0.799307	   -0.578087	    1.48833
Q9EQH4-2	    -1.27496	   -0.220092	    0.677135	   0.817913
Q9EQI8  	   -0.353603	   -0.276594	     1.38871	  -0.758518
Q9EQK5  	    -1.33224	   -0.387856	    0.540953	    1.17914
Q9EQP2  	    0.959101	    0.843025	    -1.34157	  -0.460553
Q9EQQ9  	    -1.07858	   -0.138048	     1.16736	  0.0492763
Q9EQU5  	   0.0266575	    -1.00454	    0.649976	   0.327904
Q9EQY0  	  -0.0193032	    -1.45319	     0.71716	   0.755333
Q9ER00  	   -0.740954	   -0.636011	     0.84106	   0.535906
Q9ER38  	    -1.43492	     0.18266	    0.569042	   0.683214
Q9ER41  	    0.517665	    -1.47084	    0.494941	   0.458229
Q9ER72-2	   -0.757053	    -1.11969	    0.741595	    1.13515
Q9ER80  	    0.356011	     1.30735	   -0.705206	  -0.958159
Q9ER81  	    0.757858	   -0.423237	    0.496459	   -0.83108
Q9ERA0  	    -1.30429	    0.753175	    0.258993	   0.292122
Q9ERA6  	    0.610523	   -0.553179	    0.947413	   -1.00476
Q9ERB0  	    0.695332	  -0.0520045	    0.322626	  -0.965953
Q9ERD7  	   -0.938926	   -0.587213	     0.80972	   0.716419
Q9ERE7  	   -0.640747	   -0.821257	   0.0734538	    1.38855
Q9ERF3  	    -0.83611	    0.130501	   -0.240907	   0.946516
Q9ERH4-2	    0.253332	   -0.092732	    0.666875	  -0.827475
Q9ERI6  	     0.55347	    0.974967	   -0.927454	  -0.600983
Q9ERK4  	    0.527522	    -1.35497	   0.0124687	   0.814983
Q9ERL0  	    0.127783	    0.430332	    -1.29588	   0.737766
Q9ERN0  	   -0.645689	   -0.422677	   -0.412369	    1.48073
Q9ERR7  	   -0.388321	    -1.18976	      1.2518	   0.326285
Q9ERS5  	    0.250509	    -1.27666	    0.524771	   0.501376
Q9ERU9  	   -0.225008	    -1.28985	    0.428919	    1.08593
Q9ERY9  	   -0.335603	    0.171936	   -0.415306	   0.578973
Q9ES46  	     1.20622	   -0.751383	    0.241246	  -0.696084
Q9ES74  	    0.544506	     1.07336	   -0.652535	  -0.965333
Q9ES97-2	    -1.14899	    -0.20093	    0.302319	     1.0476
Q9ES97-3	    0.828296	    0.627218	   -0.102207	   -1.35331
Q9ESJ0  	    0.758945	    -1.35342	    0.259224	   0.335252
Q9ESJ4  	    0.846576	    0.556874	   -0.220517	   -1.18293
Q9ESN5-3	    0.298801	    -1.01572	   0.0189138	   0.698002
Q9ESP1  	   0.0045385	    0.329803	    -1.23327	   0.898924
Q9EST5  	    0.922982	   -0.258049	   -0.273393	   -0.39154
Q9ESU7  	  -0.0240585	    -1.44207	    0.337415	    1.12872
Q9ESW8  	   -0.955893	   -0.463904	    0.496978	   0.922819
Q9ESX5  	    -1.07124	   -0.702794	    0.959391	   0.814645
Q9ESY9  	   -0.567754	   -0.999087	     1.18172	   0.385118
Q9ET30  	     1.17288	    0.480605	    -1.07771	  -0.575771
Q9ET54-3	     1.28791	   -0.110522	   -0.207297	  -0.970091
Q9JHC9-3	    0.923279	    0.547591	   -0.706165	  -0.764704
Q9JHF5  	   -0.683128	   -0.458096	    0.169539	   0.971685
Q9JHH9  	   -0.988757	    0.773636	   -0.458086	   0.673208
Q9JHI5  	   -0.441088	    0.855031	    -1.32683	   0.912885
Q9JHI7  	    0.578916	   -0.782178	   -0.646598	    0.84986
Q9JHJ0  	    -0.76421	   -0.883255	    0.559785	    1.08768
Q9JHK4  	   -0.151963	   -0.545854	    0.940905	  -0.243088
Q9JHP7  	   -0.423677	    -1.22939	    0.692432	   0.960632
Q9JHS4  	   -0.305694	   -0.553279	   -0.283486	    1.14246
Q9JHU4  	   -0.777256	    -1.06191	    0.708168	      1.131
Q9JHU9  	    -1.11858	   -0.214744	    0.331757	    1.00157
Q9JHW2  	   -0.606541	   -0.978164	    0.262143	    1.32256
Q9JHW4  	    -1.11193	   -0.368658	     0.42824	    1.05234
Q9JHZ2  	     1.25818	    0.362035	   -0.565287	   -1.05492
Q9JI10  	     1.08321	    0.549453	   -0.576082	   -1.05658
Q9JI13  	    -1.20514	    -0.41958	     1.11581	   0.508913
Q9JI39  	     1.32381	   -0.256392	   -0.749628	  -0.317786
Q9JI78  	    0.708666	    0.792341	    -1.55049	  0.0494822
Q9JI90  	    0.104331	    0.510624	     -1.0422	   0.427245
Q9JIA7  	   -0.400206	   -0.830362	    -0.18392	    1.41449
